1.016752e-05	-2.235516e-06	-2.500000e-05	9.646649e-06	5.150365e-11
1.148551e-05	-6.508340e-06	-2.500000e-05	1.122959e-05	4.119071e-11
1.400420e-05	-1.020256e-05	-2.500000e-05	1.300805e-05	2.937011e-11
1.749995e-05	-1.299035e-05	-2.500000e-05	1.182348e-05	2.163495e-11
2.166231e-05	-1.462395e-05	-2.500000e-05	9.596099e-06	1.774130e-11
2.612091e-05	-1.495806e-05	-2.500000e-05	7.845484e-06	1.361661e-11
3.048031e-05	-1.396303e-05	-2.500000e-05	7.146518e-06	1.084548e-11
3.435222e-05	-1.172757e-05	-2.500000e-05	6.549736e-06	8.589793e-12
3.739373e-05	-8.449580e-06	-2.500000e-05	6.378880e-06	7.406310e-12
3.933355e-05	-4.421470e-06	-2.500000e-05	6.565197e-06	7.062398e-12
4.000000e-05	2.622683e-12	-2.500000e-05	4.155034e-06	4.662687e-12
2.751744e-11	2.500003e-05	-2.500000e-05	-9.879831e-07	1.190462e-12
2.729889e-11	3.000003e-05	-2.500000e-05	-1.522774e-06	5.024151e-13
-1.473738e-06	2.977789e-05	-2.500000e-05	-1.171328e-06	5.339024e-13
-2.816564e-06	2.913123e-05	-2.500000e-05	-1.227322e-06	5.354066e-13
-3.909121e-06	2.811749e-05	-2.500000e-05	-1.277940e-06	6.535686e-13
-4.654349e-06	2.682671e-05	-2.500000e-05	-1.279490e-06	7.164740e-13
-4.985990e-06	2.537370e-05	-2.500000e-05	-1.372822e-06	9.138908e-13
-4.874611e-06	2.388742e-05	-2.500000e-05	-1.400633e-06	1.104825e-12
-4.330110e-06	2.250004e-05	-2.500000e-05	-1.504952e-06	1.414964e-12
-3.400820e-06	2.133475e-05	-2.500000e-05	-1.503544e-06	1.772570e-12
-2.169407e-06	2.049519e-05	-2.500000e-05	-1.529960e-06	2.254605e-12
-7.451544e-07	2.005587e-05	-2.500000e-05	-1.462427e-06	2.740411e-12
7.452293e-07	2.005587e-05	-2.500000e-05	-1.509523e-06	3.098923e-12
2.169458e-06	2.049519e-05	-2.500000e-05	-1.490842e-06	3.176966e-12
3.400890e-06	2.133477e-05	-2.500000e-05	-1.540584e-06	3.013843e-12
4.330152e-06	2.250002e-05	-2.500000e-05	-1.470107e-06	2.635109e-12
4.874671e-06	2.388744e-05	-2.500000e-05	-1.439592e-06	2.264547e-12
4.986047e-06	2.537367e-05	-2.500000e-05	-1.331454e-06	1.795581e-12
4.654388e-06	2.682675e-05	-2.500000e-05	-1.318739e-06	1.461601e-12
3.909196e-06	2.811746e-05	-2.500000e-05	-1.241890e-06	1.080410e-12
2.816604e-06	2.913124e-05	-2.500000e-05	-1.249824e-06	9.028665e-13
1.473818e-06	2.977789e-05	-2.500000e-05	-1.157089e-06	6.161100e-13
2.642466e-11	3.000003e-05	-2.500000e-05	-1.248379e-06	4.480761e-13
2.708033e-11	3.500003e-05	-2.500000e-05	-1.496994e-07	-2.791168e-14
-2.947481e-06	3.455577e-05	-2.500000e-05	-2.355757e-07	1.439511e-13
-5.633136e-06	3.326244e-05	-2.500000e-05	-2.210075e-07	1.838391e-13
-7.818252e-06	3.123497e-05	-2.500000e-05	-1.977071e-07	1.915062e-13
-9.308741e-06	2.865336e-05	-2.500000e-05	-1.628221e-07	2.746967e-13
-9.972005e-06	2.574740e-05	-2.500000e-05	-1.197516e-07	3.657884e-13
-9.749249e-06	2.277481e-05	-2.500000e-05	8.832422e-08	5.102066e-13
-8.660267e-06	2.000010e-05	-2.500000e-05	3.937448e-07	7.976318e-13
-6.801636e-06	1.766945e-05	-2.500000e-05	3.718091e-07	8.084511e-13
-4.338874e-06	1.599037e-05	-2.500000e-05	2.585352e-07	9.305194e-13
-1.490281e-06	1.511170e-05	-2.500000e-05	5.669818e-08	3.611698e-13
1.490405e-06	1.511171e-05	-2.500000e-05	-5.172508e-08	-3.369489e-13
4.338905e-06	1.599036e-05	-2.500000e-05	2.349122e-07	4.790782e-13
6.801749e-06	1.766950e-05	-2.500000e-05	5.613828e-07	9.232909e-13
8.660274e-06	2.000001e-05	-2.500000e-05	2.984583e-07	9.886057e-13
9.749321e-06	2.277488e-05	-2.500000e-05	5.875412e-08	8.309677e-13
9.972067e-06	2.574731e-05	-2.500000e-05	-8.089291e-08	6.273420e-13
9.308730e-06	2.865353e-05	-2.500000e-05	-1.817507e-07	5.432385e-13
7.818388e-06	3.123487e-05	-2.500000e-05	-1.965699e-07	3.895474e-13
5.633131e-06	3.326248e-05	-2.500000e-05	-1.910096e-07	2.878045e-13
2.947642e-06	3.455574e-05	-2.500000e-05	-2.912155e-07	2.176353e-13
2.533188e-11	3.500003e-05	-2.500000e-05	-4.212792e-07	1.270099e-13
2.686177e-11	4.000003e-05	-2.500000e-05	-9.248125e-06	1.272398e-12
-4.421202e-06	3.933365e-05	-2.500000e-05	-5.959402e-06	7.423859e-13
-8.449690e-06	3.739366e-05	-2.500000e-05	-6.345938e-06	7.234278e-13
-1.172736e-05	3.435247e-05	-2.500000e-05	-6.657209e-06	8.295334e-13
-1.396315e-05	3.047997e-05	-2.500000e-05	-6.999179e-06	9.692474e-13
-1.495802e-05	2.612115e-05	-2.500000e-05	-8.031595e-06	1.325105e-12
-1.462388e-05	2.166219e-05	-2.500000e-05	-9.394402e-06	1.788632e-12
-1.299044e-05	1.750018e-05	-2.500000e-05	-1.187122e-05	2.762337e-12
-1.020242e-05	1.400411e-05	-2.500000e-05	-1.309980e-05	4.593455e-12
-6.508376e-06	1.148556e-05	-2.500000e-05	-1.137868e-05	1.094762e-11
-2.235349e-06	1.016752e-05	-2.500000e-05	-9.335768e-06	2.041223e-11
2.235561e-06	1.016755e-05	-2.500000e-05	-9.648017e-06	2.944436e-11
6.508374e-06	1.148554e-05	-2.500000e-05	-1.123080e-05	3.046681e-11
1.020260e-05	1.400423e-05	-2.500000e-05	-1.300896e-05	2.319327e-11
1.299039e-05	1.749999e-05	-2.500000e-05	-1.182410e-05	1.680874e-11
1.462398e-05	2.166235e-05	-2.500000e-05	-9.596568e-06	1.226869e-11
1.495809e-05	2.612094e-05	-2.500000e-05	-7.845837e-06	7.725269e-12
1.396306e-05	3.048034e-05	-2.500000e-05	-7.146776e-06	4.919651e-12
1.172760e-05	3.435225e-05	-2.500000e-05	-6.549924e-06	2.913002e-12
8.449612e-06	3.739376e-05	-2.500000e-05	-6.379038e-06	1.941102e-12
4.421497e-06	3.933358e-05	-2.500000e-05	-6.565334e-06	1.297303e-12
2.423909e-11	4.000003e-05	-2.500000e-05	-4.155119e-06	4.590508e-13
-2.500000e-05	1.421086e-20	-2.500000e-05	9.879576e-07	2.890900e-13
-3.000000e-05	-4.371139e-13	-2.500000e-05	1.522753e-06	4.394951e-13
-2.977787e-05	-1.473765e-06	-2.500000e-05	1.171315e-06	2.556180e-13
-2.913120e-05	-2.816591e-06	-2.500000e-05	1.227306e-06	2.505344e-13
-2.811746e-05	-3.909149e-06	-2.500000e-05	1.277923e-06	2.450814e-13
-2.682669e-05	-4.654376e-06	-2.500000e-05	1.279473e-06	2.176328e-13
-2.537367e-05	-4.986018e-06	-2.500000e-05	1.372801e-06	2.881078e-13
-2.388739e-05	-4.874639e-06	-2.500000e-05	1.400610e-06	2.803641e-13
-2.250002e-05	-4.330137e-06	-2.500000e-05	1.504918e-06	4.490259e-13
-2.133472e-05	-3.400847e-06	-2.500000e-05	1.503506e-06	4.916979e-13
-2.049516e-05	-2.169435e-06	-2.500000e-05	1.529909e-06	7.470272e-13
-2.005584e-05	-7.451827e-07	-2.500000e-05	1.462366e-06	7.762387e-13
-2.005584e-05	7.452002e-07	-2.500000e-05	1.509455e-06	8.646803e-13
-2.049516e-05	2.169430e-06	-2.500000e-05	1.490776e-06	6.444828e-13
-2.133474e-05	3.400862e-06	-2.500000e-05	1.540522e-06	5.744632e-13
-2.250000e-05	4.330125e-06	-2.500000e-05	1.470053e-06	3.430422e-13
-2.388741e-05	4.874643e-06	-2.500000e-05	1.439547e-06	3.357160e-13
-2.537365e-05	4.986019e-06	-2.500000e-05	1.331419e-06	2.136423e-13
-2.682673e-05	4.654359e-06	-2.500000e-05	1.318709e-06	2.415687e-13
-2.811743e-05	3.909168e-06	-2.500000e-05	1.241866e-06	2.092651e-13
-2.913121e-05	2.816575e-06	-2.500000e-05	1.249804e-06	2.430785e-13
-2.977786e-05	1.473791e-06	-2.500000e-05	1.157073e-06	2.644304e-13
-3.000000e-05	-1.311342e-12	-2.500000e-05	1.248363e-06	3.445767e-13
-3.500000e-05	-8.742278e-13	-2.500000e-05	1.496931e-07	3.620814e-13
-3.455574e-05	-2.947509e-06	-2.500000e-05	2.355695e-07	2.397660e-13
-3.326241e-05	-5.633164e-06	-2.500000e-05	2.210001e-07	1.466580e-13
-3.123494e-05	-7.818279e-06	-2.500000e-05	1.976986e-07	1.360863e-13
-2.865333e-05	-9.308768e-06	-2.500000e-05	1.628168e-07	1.127028e-13
-2.574738e-05	-9.972032e-06	-2.500000e-05	1.197450e-07	1.159932e-13
-2.277478e-05	-9.749277e-06	-2.500000e-05	-8.833742e-08	1.561652e-13
-2.000007e-05	-8.660294e-06	-2.500000e-05	-3.937641e-07	2.446034e-13
-1.766942e-05	-6.801663e-06	-2.500000e-05	-3.718229e-07	8.464536e-14
-1.599034e-05	-4.338903e-06	-2.500000e-05	-2.585460e-07	-2.778173e-13
-1.511167e-05	-1.490312e-06	-2.500000e-05	-5.669226e-08	-5.874622e-13
-1.511168e-05	1.490378e-06	-2.500000e-05	5.174762e-08	-9.731947e-13
-1.599033e-05	4.338878e-06	-2.500000e-05	-2.349136e-07	-2.521497e-13
-1.766947e-05	6.801719e-06	-2.500000e-05	-5.613940e-07	2.124324e-13
-1.999998e-05	8.660245e-06	-2.500000e-05	-2.984750e-07	1.741407e-13
-2.277485e-05	9.749293e-06	-2.500000e-05	-5.877157e-08	1.352818e-13
-2.574729e-05	9.972039e-06	-2.500000e-05	8.087934e-08	1.086872e-13
-2.865350e-05	9.308701e-06	-2.500000e-05	1.817417e-07	9.704760e-14
-3.123484e-05	7.818357e-06	-2.500000e-05	1.965625e-07	1.128999e-13
-3.326246e-05	5.633100e-06	-2.500000e-05	1.909954e-07	1.661436e-13
-3.455571e-05	2.947610e-06	-2.500000e-05	2.912101e-07	1.801041e-13
-3.500000e-05	-2.622683e-12	-2.500000e-05	4.212658e-07	5.454814e-13
-4.000000e-05	-1.311342e-12	-2.500000e-05	9.248086e-06	1.028297e-12
-3.933362e-05	-4.421230e-06	-2.500000e-05	5.959372e-06	4.633129e-13
-3.739364e-05	-8.449717e-06	-2.500000e-05	6.345919e-06	4.990867e-13
-3.435245e-05	-1.172739e-05	-2.500000e-05	6.657199e-06	5.382371e-13
-3.047994e-05	-1.396317e-05	-2.500000e-05	6.999136e-06	6.780626e-13
-2.612112e-05	-1.495804e-05	-2.500000e-05	8.031544e-06	9.952017e-13
-2.166216e-05	-1.462391e-05	-2.500000e-05	9.394362e-06	1.445990e-12
-1.750015e-05	-1.299047e-05	-2.500000e-05	1.187115e-05	2.395326e-12
-1.400409e-05	-1.020245e-05	-2.500000e-05	1.309964e-05	4.082058e-12
-1.148554e-05	-6.508405e-06	-2.500000e-05	1.137834e-05	9.216200e-12
-1.016750e-05	-2.235384e-06	-2.500000e-05	9.335159e-06	1.459629e-11
-1.016752e-05	2.235528e-06	-2.500000e-05	9.647271e-06	1.431240e-11
-1.148551e-05	6.508347e-06	-2.500000e-05	1.123010e-05	9.026003e-12
-1.400420e-05	1.020257e-05	-2.500000e-05	1.300845e-05	4.379239e-12
-1.749996e-05	1.299036e-05	-2.500000e-05	1.182376e-05	2.185693e-12
-2.166232e-05	1.462395e-05	-2.500000e-05	9.596329e-06	1.483211e-12
-2.612092e-05	1.495806e-05	-2.500000e-05	7.845702e-06	9.236765e-13
-3.048032e-05	1.396302e-05	-2.500000e-05	7.146666e-06	6.737899e-13
-3.435222e-05	1.172757e-05	-2.500000e-05	6.549868e-06	5.208691e-13
-3.739374e-05	8.449574e-06	-2.500000e-05	6.379006e-06	4.628091e-13
-3.933355e-05	4.421463e-06	-2.500000e-05	6.565292e-06	5.339113e-13
-4.000000e-05	-3.934025e-12	-2.500000e-05	4.155102e-06	6.533365e-13
2.751744e-11	-2.500003e-05	-2.500000e-05	-9.879832e-07	1.240875e-12
2.729889e-11	-3.000003e-05	-2.500000e-05	-1.522773e-06	7.838849e-13
1.473792e-06	-2.977789e-05	-2.500000e-05	-1.171331e-06	7.895680e-13
2.816618e-06	-2.913123e-05	-2.500000e-05	-1.227327e-06	9.757443e-13
3.909176e-06	-2.811749e-05	-2.500000e-05	-1.277948e-06	1.244068e-12
4.654404e-06	-2.682671e-05	-2.500000e-05	-1.279501e-06	1.535361e-12
4.986045e-06	-2.537370e-05	-2.500000e-05	-1.372838e-06	1.934878e-12
4.874667e-06	-2.388742e-05	-2.500000e-05	-1.400653e-06	2.344588e-12
4.330165e-06	-2.250004e-05	-2.500000e-05	-1.504974e-06	2.764600e-12
3.400875e-06	-2.133475e-05	-2.500000e-05	-1.503565e-06	3.103595e-12
2.169462e-06	-2.049519e-05	-2.500000e-05	-1.529977e-06	3.278946e-12
7.452099e-07	-2.005587e-05	-2.500000e-05	-1.462433e-06	3.209991e-12
-7.451739e-07	-2.005587e-05	-2.500000e-05	-1.509517e-06	2.817996e-12
-2.169402e-06	-2.049519e-05	-2.500000e-05	-1.490824e-06	2.353594e-12
-3.400834e-06	-2.133476e-05	-2.500000e-05	-1.540564e-06	1.870774e-12
-4.330097e-06	-2.250002e-05	-2.500000e-05	-1.470084e-06	1.506320e-12
-4.874616e-06	-2.388744e-05	-2.500000e-05	-1.439572e-06	1.211007e-12
-4.985992e-06	-2.537367e-05	-2.500000e-05	-1.331439e-06	9.996601e-13
-4.654332e-06	-2.682676e-05	-2.500000e-05	-1.318727e-06	8.465505e-13
-3.909140e-06	-2.811746e-05	-2.500000e-05	-1.241881e-06	7.246033e-13
-2.816546e-06	-2.913124e-05	-2.500000e-05	-1.249819e-06	6.888465e-13
-1.473762e-06	-2.977789e-05	-2.500000e-05	-1.157087e-06	6.121541e-13
2.817311e-11	-3.000003e-05	-2.500000e-05	-1.248380e-06	6.638082e-13
2.708033e-11	-3.500003e-05	-2.500000e-05	-1.496992e-07	8.339496e-14
2.947535e-06	-3.455577e-05	-2.500000e-05	-2.355769e-07	2.927504e-13
5.633191e-06	-3.326244e-05	-2.500000e-05	-2.210090e-07	3.521961e-13
7.818305e-06	-3.123497e-05	-2.500000e-05	-1.977073e-07	4.785289e-13
9.308795e-06	-2.865336e-05	-2.500000e-05	-1.628268e-07	5.467085e-13
9.972060e-06	-2.574740e-05	-2.500000e-05	-1.197589e-07	7.435777e-13
9.749304e-06	-2.277481e-05	-2.500000e-05	8.832128e-08	8.531765e-13
8.660322e-06	-2.000010e-05	-2.500000e-05	3.937415e-07	1.118475e-12
6.801691e-06	-1.766945e-05	-2.500000e-05	3.718109e-07	9.257311e-13
4.338930e-06	-1.599037e-05	-2.500000e-05	2.585574e-07	4.628543e-14
1.490337e-06	-1.511170e-05	-2.500000e-05	5.670276e-08	2.339675e-13
-1.490353e-06	-1.511171e-05	-2.500000e-05	-5.173695e-08	3.392800e-13
-4.338852e-06	-1.599036e-05	-2.500000e-05	2.349054e-07	7.274605e-13
-6.801693e-06	-1.766950e-05	-2.500000e-05	5.613752e-07	1.119393e-12
-8.660216e-06	-2.000001e-05	-2.500000e-05	2.984598e-07	7.352274e-13
-9.749266e-06	-2.277488e-05	-2.500000e-05	5.875933e-08	5.905937e-13
-9.972012e-06	-2.574731e-05	-2.500000e-05	-8.088926e-08	4.100718e-13
-9.308674e-06	-2.865353e-05	-2.500000e-05	-1.817446e-07	3.229629e-13
-7.818328e-06	-3.123487e-05	-2.500000e-05	-1.965675e-07	2.619285e-13
-5.633070e-06	-3.326249e-05	-2.500000e-05	-1.910031e-07	2.180195e-13
-2.947580e-06	-3.455574e-05	-2.500000e-05	-2.912168e-07	2.199669e-13
2.882879e-11	-3.500003e-05	-2.500000e-05	-4.212760e-07	2.553459e-13
2.686177e-11	-4.000003e-05	-2.500000e-05	-9.248123e-06	1.436905e-12
4.421256e-06	-3.933365e-05	-2.500000e-05	-5.959412e-06	1.335020e-12
8.449744e-06	-3.739366e-05	-2.500000e-05	-6.345940e-06	1.948328e-12
1.172742e-05	-3.435248e-05	-2.500000e-05	-6.657271e-06	3.116975e-12
1.396320e-05	-3.047997e-05	-2.500000e-05	-6.999226e-06	4.825273e-12
1.495807e-05	-2.612115e-05	-2.500000e-05	-8.031695e-06	8.026906e-12
1.462394e-05	-2.166219e-05	-2.500000e-05	-9.394605e-06	1.212464e-11
1.299050e-05	-1.750019e-05	-2.500000e-05	-1.187148e-05	1.724347e-11
1.020248e-05	-1.400412e-05	-2.500000e-05	-1.310014e-05	2.287290e-11
6.508430e-06	-1.148556e-05	-2.500000e-05	-1.137905e-05	3.024841e-11
2.235405e-06	-1.016752e-05	-2.500000e-05	-9.335935e-06	2.989069e-11
-2.235510e-06	-1.016755e-05	-2.500000e-05	-9.647857e-06	2.062571e-11
-6.508323e-06	-1.148554e-05	-2.500000e-05	-1.123043e-05	1.052474e-11
-1.020255e-05	-1.400423e-05	-2.500000e-05	-1.300861e-05	5.054648e-12
-1.299033e-05	-1.749998e-05	-2.500000e-05	-1.182385e-05	2.659131e-12
-1.462392e-05	-2.166235e-05	-2.500000e-05	-9.596380e-06	1.905038e-12
-1.495803e-05	-2.612094e-05	-2.500000e-05	-7.845727e-06	1.357275e-12
-1.396300e-05	-3.048035e-05	-2.500000e-05	-7.146710e-06	1.065936e-12
-1.172754e-05	-3.435226e-05	-2.500000e-05	-6.549894e-06	8.702625e-13
-8.449539e-06	-3.739377e-05	-2.500000e-05	-6.379017e-06	8.253167e-13
-4.421427e-06	-3.933358e-05	-2.500000e-05	-6.565316e-06	9.023414e-13
2.948446e-11	-4.000003e-05	-2.500000e-05	-4.155123e-06	5.876422e-13
2.500000e-05	0.000000e+00	2.500000e-05	-9.878134e-07	-8.919931e-12
3.000000e-05	0.000000e+00	2.500000e-05	-1.522643e-06	-6.984495e-12
3.500000e-05	0.000000e+00	2.500000e-05	-1.496685e-07	-1.802286e-12
4.000000e-05	0.000000e+00	2.500000e-05	-9.247936e-06	-1.011058e-11
2.977787e-05	1.473765e-06	2.500000e-05	-1.171228e-06	-5.433449e-12
3.455574e-05	2.947508e-06	2.500000e-05	-2.355308e-07	-2.543431e-12
3.933362e-05	4.421229e-06	2.500000e-05	-5.959271e-06	-6.547201e-12
2.913120e-05	2.816591e-06	2.500000e-05	-1.227212e-06	-5.870892e-12
3.326241e-05	5.633163e-06	2.500000e-05	-2.209603e-07	-2.515716e-12
3.739364e-05	8.449717e-06	2.500000e-05	-6.345806e-06	-7.440310e-12
2.811746e-05	3.909148e-06	2.500000e-05	-1.277818e-06	-6.528366e-12
3.123494e-05	7.818278e-06	2.500000e-05	-1.976548e-07	-2.758665e-12
3.435245e-05	1.172739e-05	2.500000e-05	-6.657064e-06	-8.852325e-12
2.682669e-05	4.654376e-06	2.500000e-05	-1.279359e-06	-7.032223e-12
2.865333e-05	9.308768e-06	2.500000e-05	-1.627634e-07	-3.271053e-12
3.047994e-05	1.396317e-05	2.500000e-05	-6.998974e-06	-1.075083e-11
2.537367e-05	4.986018e-06	2.500000e-05	-1.372668e-06	-8.272298e-12
2.574738e-05	9.972032e-06	2.500000e-05	-1.196806e-07	-3.913080e-12
2.612112e-05	1.495804e-05	2.500000e-05	-8.031338e-06	-1.399015e-11
2.388739e-05	4.874639e-06	2.500000e-05	-1.400462e-06	-9.136869e-12
2.277478e-05	9.749277e-06	2.500000e-05	8.842283e-08	-5.117544e-12
2.166216e-05	1.462391e-05	2.500000e-05	-9.394127e-06	-1.756348e-11
2.250002e-05	4.330137e-06	2.500000e-05	-1.504747e-06	-1.079939e-11
2.000007e-05	8.660294e-06	2.500000e-05	3.938705e-07	-6.519021e-12
1.750016e-05	1.299047e-05	2.500000e-05	-1.187084e-05	-2.234930e-11
2.133473e-05	3.400848e-06	2.500000e-05	-1.503316e-06	-1.174992e-11
1.766942e-05	6.801665e-06	2.500000e-05	3.719578e-07	-7.859623e-12
1.400409e-05	1.020245e-05	2.500000e-05	-1.309929e-05	-2.854817e-11
2.049516e-05	2.169436e-06	2.500000e-05	-1.529700e-06	-1.333852e-11
1.599034e-05	4.338906e-06	2.500000e-05	2.586936e-07	-8.298513e-12
1.148554e-05	6.508411e-06	2.500000e-05	-1.137782e-05	-4.183021e-11
2.005584e-05	7.451841e-07	2.500000e-05	-1.462152e-06	-1.360882e-11
1.511167e-05	1.490314e-06	2.500000e-05	5.685362e-08	-8.974793e-12
1.016750e-05	2.235391e-06	2.500000e-05	-9.334543e-06	-5.175840e-11
2.005584e-05	-7.451997e-07	2.500000e-05	-1.509235e-06	-1.404374e-11
1.511168e-05	-1.490370e-06	2.500000e-05	-5.159726e-08	-8.110220e-12
1.016752e-05	-2.235516e-06	2.500000e-05	-9.646648e-06	-5.168623e-11
2.049516e-05	-2.169428e-06	2.500000e-05	-1.490571e-06	-1.290225e-11
1.599033e-05	-4.338877e-06	2.500000e-05	2.350656e-07	-8.677253e-12
1.148551e-05	-6.508340e-06	2.500000e-05	-1.122959e-05	-4.133285e-11
2.133474e-05	-3.400862e-06	2.500000e-05	-1.540330e-06	-1.214639e-11
1.766947e-05	-6.801716e-06	2.500000e-05	5.615257e-07	-7.952257e-12
1.400420e-05	-1.020256e-05	2.500000e-05	-1.300805e-05	-2.947952e-11
2.250000e-05	-4.330125e-06	2.500000e-05	-1.469885e-06	-1.041323e-11
1.999998e-05	-8.660242e-06	2.500000e-05	2.985850e-07	-6.528823e-12
1.749995e-05	-1.299035e-05	2.500000e-05	-1.182348e-05	-2.172825e-11
2.388741e-05	-4.874643e-06	2.500000e-05	-1.439396e-06	-9.456259e-12
2.277485e-05	-9.749292e-06	2.500000e-05	5.885834e-08	-4.969714e-12
2.166231e-05	-1.462395e-05	2.500000e-05	-9.596098e-06	-1.784504e-11
2.537365e-05	-4.986020e-06	2.500000e-05	-1.331290e-06	-7.970194e-12
2.574728e-05	-9.972039e-06	2.500000e-05	-8.081278e-08	-4.006471e-12
2.612091e-05	-1.495806e-05	2.500000e-05	-7.845483e-06	-1.371186e-11
2.682673e-05	-4.654360e-06	2.500000e-05	-1.318592e-06	-7.275959e-12
2.865350e-05	-9.308702e-06	2.500000e-05	-1.816869e-07	-3.202629e-12
3.048031e-05	-1.396303e-05	2.500000e-05	-7.146517e-06	-1.094589e-11
2.811743e-05	-3.909168e-06	2.500000e-05	-1.241764e-06	-6.294951e-12
3.123484e-05	-7.818360e-06	2.500000e-05	-1.965160e-07	-2.782086e-12
3.435222e-05	-1.172757e-05	2.500000e-05	-6.549735e-06	-8.674733e-12
2.913121e-05	-2.816575e-06	2.500000e-05	-1.249708e-06	-6.008530e-12
3.326245e-05	-5.633103e-06	2.500000e-05	-1.909629e-07	-2.486353e-12
3.739373e-05	-8.449580e-06	2.500000e-05	-6.378879e-06	-7.498133e-12
