#Xcm		Ycm		Zcm		FXcm		FYcm		FZcm
1.589031e-05	5.861290e-07	3.589852e-06	-5.017119e-15	-1.046626e-15	-1.657134e-15
1.652570e-05	5.683115e-07	2.862511e-06	-9.535398e-15	-1.386854e-15	-3.093836e-15
1.701284e-05	5.584342e-07	2.012088e-06	-1.425476e-14	-1.722332e-15	-3.437725e-15
1.732162e-05	5.576782e-07	1.083898e-06	-1.751234e-14	-1.913427e-15	-2.285602e-15
1.743900e-05	5.648036e-07	1.197828e-07	-1.936801e-14	-2.092354e-15	-2.595876e-16
1.736382e-05	5.918056e-07	-8.476198e-07	-1.847648e-14	-2.080665e-15	1.890788e-15
1.710202e-05	6.256727e-07	-1.771138e-06	-1.562382e-14	-1.979851e-15	3.393281e-15
1.667091e-05	6.133030e-07	-2.634646e-06	-1.005728e-14	-1.493165e-15	3.051982e-15
1.607866e-05	5.879445e-07	-3.400431e-06	-5.241840e-15	-1.095150e-15	1.589650e-15
1.533198e-05	5.867869e-07	-4.043396e-06	-1.819386e-15	-8.372944e-16	1.493919e-16
1.449838e-05	6.034329e-07	-4.515447e-06	3.970659e-17	-6.730098e-16	-5.667679e-17
1.360811e-05	6.143375e-07	-4.803944e-06	1.050323e-15	-8.288431e-16	1.320575e-15
1.249969e-05	3.989747e-07	-4.956421e-06	1.975854e-15	-8.663807e-16	3.228142e-15
1.214065e-05	2.095381e-07	-4.953334e-06	2.798278e-15	-5.110412e-16	4.229116e-15
1.214644e-05	-1.932637e-07	-4.956339e-06	2.516764e-15	4.062613e-16	3.939665e-15
1.240087e-05	-5.860329e-07	-4.936959e-06	1.912454e-15	8.476080e-16	3.174130e-15
1.335547e-05	-6.046838e-07	-4.860832e-06	1.056685e-15	7.945179e-16	1.158456e-15
1.446743e-05	-1.036349e-06	-4.445822e-06	-2.191721e-16	1.804980e-15	4.965153e-16
1.397807e-05	-1.436262e-06	-4.523620e-06	3.469027e-16	2.359372e-15	1.368559e-15
1.393578e-05	-1.819990e-06	-4.398922e-06	3.122014e-17	3.362518e-15	2.140151e-15
1.423488e-05	-2.005473e-06	-4.208597e-06	-9.057668e-16	3.570084e-15	2.096971e-15
1.458455e-05	-1.813521e-06	-4.133861e-06	-1.748659e-15	3.319525e-15	1.787293e-15
1.485946e-05	-1.419757e-06	-4.139043e-06	-1.315300e-15	2.319072e-15	8.555840e-16
1.519001e-05	-1.216987e-06	-4.001487e-06	-2.145109e-15	1.764272e-15	7.514965e-16
1.557337e-05	-1.217180e-06	-3.714922e-06	-3.746192e-15	2.462037e-15	1.646507e-15
1.592329e-05	-1.202508e-06	-3.399744e-06	-5.335537e-15	2.192354e-15	2.071824e-15
1.623747e-05	-1.171982e-06	-3.063173e-06	-7.431839e-15	3.046196e-15	2.801224e-15
1.652145e-05	-1.152170e-06	-2.688166e-06	-9.721386e-15	2.722589e-15	3.254034e-15
1.677560e-05	-1.120325e-06	-2.282741e-06	-1.120951e-14	3.547226e-15	3.221902e-15
1.698719e-05	-1.087659e-06	-1.856273e-06	-1.257274e-14	2.698267e-15	2.966684e-15
1.715400e-05	-1.071141e-06	-1.396073e-06	-1.454697e-14	3.952388e-15	2.656276e-15
1.727578e-05	-1.055777e-06	-9.205495e-07	-1.510869e-14	2.840138e-15	1.797922e-15
1.733774e-05	-1.072729e-06	-4.471686e-07	-1.618641e-14	4.060134e-15	1.158850e-15
1.735189e-05	-1.093136e-06	3.157080e-08	-1.836623e-14	3.576523e-15	-2.927751e-17
1.732455e-05	-1.096589e-06	5.078493e-07	-1.735101e-14	4.445396e-15	-9.268793e-16
1.724984e-05	-1.102454e-06	9.783107e-07	-1.714677e-14	3.480358e-15	-2.119424e-15
1.713117e-05	-1.102738e-06	1.439876e-06	-1.493859e-14	4.106299e-15	-2.598333e-15
1.696916e-05	-1.093079e-06	1.887772e-06	-1.383540e-14	3.042696e-15	-3.285517e-15
1.677534e-05	-1.043871e-06	2.321079e-06	-1.053499e-14	3.183237e-15	-3.005728e-15
1.653379e-05	-1.002522e-06	2.738951e-06	-7.667872e-15	1.765112e-15	-2.415306e-15
1.622106e-05	-1.018271e-06	3.140741e-06	-6.206461e-15	2.495445e-15	-2.025762e-15
1.586735e-05	-1.037555e-06	3.512155e-06	-4.450202e-15	1.614714e-15	-1.436975e-15
1.549387e-05	-1.087530e-06	3.818786e-06	-2.914854e-15	2.078357e-15	-9.848763e-16
1.509705e-05	-1.163127e-06	4.076627e-06	-1.862161e-15	1.558272e-15	-6.266102e-16
1.467797e-05	-1.244138e-06	4.289523e-06	-9.773865e-16	1.784047e-15	-1.208196e-15
1.425085e-05	-1.299837e-06	4.461358e-06	-4.105619e-16	1.447471e-15	-1.090748e-15
1.384490e-05	-1.248148e-06	4.620963e-06	2.710859e-16	1.917570e-15	-1.559761e-15
1.339434e-05	-1.169776e-06	4.748768e-06	1.202797e-15	1.786225e-15	-1.600067e-15
1.290903e-05	-1.162003e-06	4.816294e-06	1.386642e-15	2.083106e-15	-2.983417e-15
1.243876e-05	-1.196067e-06	4.824989e-06	1.556138e-15	1.638045e-15	-3.697100e-15
1.154721e-05	-4.183253e-07	4.860911e-06	3.343364e-15	1.014335e-15	-4.860522e-15
1.119439e-05	-2.092655e-07	4.791796e-06	3.743446e-15	4.945026e-16	-5.230996e-15
1.119476e-05	2.071704e-07	4.791861e-06	3.579226e-15	-4.816286e-16	-5.328247e-15
1.143401e-05	6.242545e-07	4.815263e-06	3.066572e-15	-9.585341e-16	-4.947918e-15
1.261867e-05	1.036598e-06	4.860268e-06	1.718153e-15	-1.801080e-15	-3.782472e-15
1.297510e-05	1.222241e-06	4.796167e-06	1.107125e-15	-2.103727e-15	-2.996719e-15
1.344899e-05	1.204586e-06	4.731572e-06	7.709338e-16	-1.511313e-15	-1.670403e-15
1.391586e-05	1.211863e-06	4.610281e-06	1.324087e-16	-1.990663e-15	-1.383790e-15
1.436931e-05	1.219137e-06	4.443656e-06	-2.825207e-16	-1.526630e-15	-5.825709e-16
1.480075e-05	1.214613e-06	4.238057e-06	-1.317352e-15	-2.038204e-15	-9.030469e-16
1.520767e-05	1.199051e-06	3.994874e-06	-2.155252e-15	-1.704997e-15	-7.861217e-16
1.558689e-05	1.184642e-06	3.712965e-06	-3.942247e-15	-2.475165e-15	-1.666854e-15
