#x		y		z		Re[Ex(x,y,z)] 	Im[Ex(x,y,z)]	Re[Ey(x,y,z)]	Im[Ey(x,y,z)] 	Re[Ez(x,y,z)]	Im[Ez(x,y,z)]
-9.500000e-01	0.000000e+00	0.000000e+00	-2.291683e+00	0.000000e+00	5.312922e-06	0.000000e+00	4.784973e-06	0.000000e+00
-8.550000e-01	0.000000e+00	0.000000e+00	-1.155913e+00	0.000000e+00	3.247912e-07	0.000000e+00	4.606833e-07	0.000000e+00
-7.600000e-01	0.000000e+00	0.000000e+00	-1.036181e+00	0.000000e+00	9.363288e-08	0.000000e+00	9.857813e-08	0.000000e+00
-6.650000e-01	0.000000e+00	0.000000e+00	-1.012275e+00	0.000000e+00	3.612099e-08	0.000000e+00	3.209809e-08	0.000000e+00
-5.700000e-01	0.000000e+00	0.000000e+00	-1.006149e+00	0.000000e+00	1.963560e-08	0.000000e+00	1.354175e-08	0.000000e+00
-4.750000e-01	0.000000e+00	0.000000e+00	-1.004380e+00	0.000000e+00	1.466764e-08	0.000000e+00	7.764208e-09	0.000000e+00
-3.800000e-01	0.000000e+00	0.000000e+00	-1.003823e+00	0.000000e+00	1.327168e-08	0.000000e+00	5.987401e-09	0.000000e+00
-2.850000e-01	0.000000e+00	0.000000e+00	-1.003635e+00	0.000000e+00	1.306436e-08	0.000000e+00	5.550955e-09	0.000000e+00
-1.900000e-01	0.000000e+00	0.000000e+00	-1.003569e+00	0.000000e+00	1.327778e-08	0.000000e+00	5.582613e-09	0.000000e+00
-9.500000e-02	0.000000e+00	0.000000e+00	-1.003545e+00	0.000000e+00	1.365334e-08	0.000000e+00	5.783366e-09	0.000000e+00
0.000000e+00	0.000000e+00	0.000000e+00	-1.003540e+00	0.000000e+00	1.410074e-08	0.000000e+00	6.046083e-09	0.000000e+00
9.500000e-02	0.000000e+00	0.000000e+00	-1.003545e+00	0.000000e+00	1.458184e-08	0.000000e+00	6.323541e-09	0.000000e+00
1.900000e-01	0.000000e+00	0.000000e+00	-1.003569e+00	0.000000e+00	1.505880e-08	0.000000e+00	6.568690e-09	0.000000e+00
2.850000e-01	0.000000e+00	0.000000e+00	-1.003635e+00	0.000000e+00	1.544207e-08	0.000000e+00	6.674939e-09	0.000000e+00
3.800000e-01	0.000000e+00	0.000000e+00	-1.003823e+00	0.000000e+00	1.547427e-08	0.000000e+00	6.344229e-09	0.000000e+00
4.750000e-01	0.000000e+00	0.000000e+00	-1.004380e+00	0.000000e+00	1.438883e-08	0.000000e+00	4.705524e-09	0.000000e+00
5.700000e-01	0.000000e+00	0.000000e+00	-1.006149e+00	0.000000e+00	9.802188e-09	0.000000e+00	-9.010579e-10	0.000000e+00
6.650000e-01	0.000000e+00	0.000000e+00	-1.012275e+00	0.000000e+00	-6.238386e-09	0.000000e+00	-1.925787e-08	0.000000e+00
7.600000e-01	0.000000e+00	0.000000e+00	-1.036181e+00	0.000000e+00	-6.327176e-08	0.000000e+00	-8.553156e-08	0.000000e+00
8.550000e-01	0.000000e+00	0.000000e+00	-1.155913e+00	0.000000e+00	-2.940043e-07	0.000000e+00	-4.474882e-07	0.000000e+00
9.500000e-01	0.000000e+00	0.000000e+00	-2.291683e+00	0.000000e+00	-5.281997e-06	0.000000e+00	-4.771752e-06	0.000000e+00
