#x		y		z		Re[Ex(x,y,z)] 	Im[Ex(x,y,z)]	Re[Ey(x,y,z)]	Im[Ey(x,y,z)] 	Re[Ez(x,y,z)]	Im[Ez(x,y,z)]
-9.500000e-01	0.000000e+00	0.000000e+00	-9.241957e-01	0.000000e+00	-2.770299e-06	0.000000e+00	-3.489095e-06	0.000000e+00
-8.550000e-01	0.000000e+00	0.000000e+00	-1.012328e+00	0.000000e+00	8.740968e-08	0.000000e+00	8.815147e-08	0.000000e+00
-7.600000e-01	0.000000e+00	0.000000e+00	-1.003821e+00	0.000000e+00	3.208655e-08	0.000000e+00	1.666543e-08	0.000000e+00
-6.650000e-01	0.000000e+00	0.000000e+00	-1.002718e+00	0.000000e+00	1.255535e-08	0.000000e+00	-4.502088e-09	0.000000e+00
-5.700000e-01	0.000000e+00	0.000000e+00	-1.002655e+00	0.000000e+00	7.785245e-09	0.000000e+00	-7.147696e-09	0.000000e+00
-4.750000e-01	0.000000e+00	0.000000e+00	-1.002664e+00	0.000000e+00	4.798329e-09	0.000000e+00	-7.702080e-09	0.000000e+00
-3.800000e-01	0.000000e+00	0.000000e+00	-1.002670e+00	0.000000e+00	1.961781e-09	0.000000e+00	-8.129886e-09	0.000000e+00
-2.850000e-01	0.000000e+00	0.000000e+00	-1.002672e+00	0.000000e+00	-8.823954e-10	0.000000e+00	-8.597848e-09	0.000000e+00
-1.900000e-01	0.000000e+00	0.000000e+00	-1.002672e+00	0.000000e+00	-3.741766e-09	0.000000e+00	-9.103054e-09	0.000000e+00
-9.500000e-02	0.000000e+00	0.000000e+00	-1.002673e+00	0.000000e+00	-6.616209e-09	0.000000e+00	-9.637404e-09	0.000000e+00
0.000000e+00	0.000000e+00	0.000000e+00	-1.002673e+00	0.000000e+00	-9.508634e-09	0.000000e+00	-1.019751e-08	0.000000e+00
9.500000e-02	0.000000e+00	0.000000e+00	-1.002673e+00	0.000000e+00	-1.242366e-08	0.000000e+00	-1.078234e-08	0.000000e+00
1.900000e-01	0.000000e+00	0.000000e+00	-1.002672e+00	0.000000e+00	-1.536599e-08	0.000000e+00	-1.139090e-08	0.000000e+00
2.850000e-01	0.000000e+00	0.000000e+00	-1.002672e+00	0.000000e+00	-1.833874e-08	0.000000e+00	-1.202006e-08	0.000000e+00
3.800000e-01	0.000000e+00	0.000000e+00	-1.002670e+00	0.000000e+00	-2.134217e-08	0.000000e+00	-1.266214e-08	0.000000e+00
4.750000e-01	0.000000e+00	0.000000e+00	-1.002664e+00	0.000000e+00	-2.438451e-08	0.000000e+00	-1.331498e-08	0.000000e+00
5.700000e-01	0.000000e+00	0.000000e+00	-1.002655e+00	0.000000e+00	-2.762486e-08	0.000000e+00	-1.414652e-08	0.000000e+00
6.650000e-01	0.000000e+00	0.000000e+00	-1.002718e+00	0.000000e+00	-3.269771e-08	0.000000e+00	-1.712325e-08	0.000000e+00
7.600000e-01	0.000000e+00	0.000000e+00	-1.003821e+00	0.000000e+00	-5.258283e-08	0.000000e+00	-3.867790e-08	0.000000e+00
8.550000e-01	0.000000e+00	0.000000e+00	-1.012328e+00	0.000000e+00	-1.083132e-07	0.000000e+00	-1.106095e-07	0.000000e+00
9.500000e-01	0.000000e+00	0.000000e+00	-9.241957e-01	0.000000e+00	2.748887e-06	0.000000e+00	3.466081e-06	0.000000e+00
